iterations,test-Accuracy-mean,test-Accuracy-std,train-Accuracy-mean,train-Accuracy-std,test-MultiClass-mean,test-MultiClass-std,train-MultiClass-mean,train-MultiClass-std
186,0.3849280245322083,0.02285273916024805,0.7787468414229526,0.0183600781313463,1.0332075613676373,0.02086419824332806,0.7811955999421183,0.008902570770557236
187,0.38117016289698813,0.02679587184557771,0.7809333679098338,0.01876323514583651,1.0334501426120437,0.021008412919431507,0.7802167833859128,0.008982793639318616
188,0.37992026055705297,0.0296536954295844,0.7812463554293345,0.019033574300797933,1.0332627440825817,0.020787535682123295,0.7792491859770869,0.00925091844825499
189,0.37992026055705297,0.0296536954295844,0.7812463539034518,0.018448111753855294,1.0333623934923173,0.02096531778977144,0.7785181686251581,0.009217060592228456
190,0.38367026055705294,0.02804174049356036,0.7803093398970701,0.020586390418340532,1.0335134089522906,0.02085557099550674,0.7776774137714126,0.009076226933424712
191,0.382420260557053,0.027967548590267493,0.7824983070332203,0.019770755465333766,1.0335216175034354,0.02093619549797488,0.7766608778019661,0.009393875940766811
192,0.378670260557053,0.029384816944662853,0.7831218414229527,0.01887893337295822,1.0337773969318393,0.021107884498443027,0.775627881077557,0.009489136767847291
193,0.38115463494667756,0.03301609098446356,0.7834343444747179,0.017819898444299685,1.0338243456543874,0.021259088799713378,0.7744055898339128,0.009657585110228984
194,0.38366249658189766,0.032107357172404906,0.7843708679098337,0.01818939990524207,1.0337519413906715,0.021390035376458612,0.7734091412809072,0.00949077742137818
195,0.38366249658189766,0.032107357172404906,0.786872335045984,0.017811235834589004,1.033803962149459,0.02155983881181501,0.7723633894240474,0.00931735006003918
196,0.3849124965818977,0.03055322540711455,0.789370875539247,0.01625096764670229,1.0338069933827216,0.021780334977766994,0.7713405718554097,0.00935106325522036
197,0.38741249658189775,0.030689721066524685,0.7899948974484802,0.018223652209464248,1.0339622068851884,0.021939167444221,0.7703770679715817,0.009388807391790644
198,0.3911703582171179,0.03004219617967157,0.7915578895456288,0.01649005273426555,1.0340236625941954,0.02221782036691276,0.7695504897866401,0.009089828313003189
199,0.3849281221922731,0.027108053392597746,0.7921833785910122,0.01729076431717349,1.0341022264261945,0.021992349182409984,0.7683499487200557,0.009186708181714801
200,0.3861781221922731,0.027040061517775372,0.7940593551558964,0.018217137265004266,1.0343408975479484,0.022078156166085133,0.7671233281456342,0.009176091429991696
201,0.3849281221922731,0.027108053392597746,0.7946843551558964,0.018357449634301592,1.0344011875379302,0.022228653591755094,0.7662282907869138,0.008971453551883937
202,0.38492812219227307,0.028853124765541957,0.7943713645846302,0.019588511710414723,1.0345395176912748,0.022173062925758713,0.7651546490279172,0.009107333281020284
203,0.3836781221922731,0.028849232062340656,0.7965593551558964,0.019068875862453344,1.0345643509608762,0.021840661795379735,0.7642601507410666,0.009161967089721442
204,0.3836781221922731,0.028849232062340656,0.7999953941232768,0.02022666318334657,1.0347278711855359,0.021718662471054903,0.7632054177488977,0.009088740487765774
205,0.38242812219227307,0.030746297702937134,0.80030838316866,0.019146395186480675,1.0348278225338072,0.02179268137899997,0.7623119633414913,0.00896333351686938
206,0.3836781221922731,0.028849232062340656,0.8015593627853097,0.017897636915412664,1.0351690608651114,0.021930941881488863,0.7610987250210518,0.00898600673512562
207,0.3849281221922731,0.029189622449355707,0.8024949081296585,0.020698240478239042,1.035122987089709,0.022153031401306658,0.760236334258549,0.009033006880508414
208,0.3874281221922731,0.03063365461439793,0.8037449111814239,0.01976136668728541,1.0351063153071445,0.02193874471453033,0.7592233233260585,0.009277625128977764
209,0.3874281221922731,0.029661878649779146,0.8046843658370749,0.019402400520368995,1.0354004432033965,0.02208189647729393,0.7584917439398433,0.009088419630281081
210,0.38868598382749325,0.02891876410871377,0.8056223548824581,0.0190651750330738,1.0353954272819323,0.02205693538449677,0.7576466860235676,0.009263909685841868
211,0.38742812219227307,0.029661878649779146,0.8049968673629575,0.01972628640738664,1.0355808889680285,0.022239851018759783,0.7568415345009185,0.009356913625145387
212,0.3874281221922731,0.03188331530807647,0.8056213798434566,0.019893085888875162,1.0357904716904747,0.022244711449422777,0.7557651961932951,0.009304909237011313
213,0.3861937478026486,0.031642013847828075,0.8056218673629575,0.018814223879066217,1.0357655891458895,0.022381637295095416,0.754784939268933,0.009577714097490081
214,0.38744374780264856,0.029272198046318067,0.8049968658370747,0.018775777301289036,1.035794723696912,0.022401997006800855,0.7539046623187972,0.009481342114184929
215,0.38368598382749325,0.03276852095257118,0.8071853439278417,0.018339939896354372,1.036269069279558,0.022565946498570858,0.7528296842110881,0.009556168920088228
216,0.38367812219227315,0.03205605544334461,0.8065598548824582,0.018240761491395547,1.0365867290682031,0.02277160836406023,0.7517224680632835,0.009701590675486264
217,0.38619374780264853,0.028730398367341578,0.8081218658370748,0.021015842287199736,1.0368824903399518,0.023206432729835764,0.7508203830258777,0.009537403421957658
218,0.3836937478026486,0.02845099671562839,0.8112478454537241,0.02079783140464404,1.0371587798787987,0.0230606889545933,0.7495968131192264,0.009383221006211358
219,0.3849359838274933,0.030293993067243223,0.8124978469796069,0.021620632240002508,1.0374850837815994,0.02360528350115641,0.7488567618737311,0.009374885554051846
220,0.38619374780264853,0.028730398367341578,0.8134348594601061,0.020956001253067513,1.0376219195876684,0.023770685059713727,0.7476386363776617,0.00909796763316844
221,0.38619374780264853,0.028730398367341578,0.8143723609859886,0.02074488912307937,1.037761735156869,0.0237338759748814,0.746942693273005,0.009162819761001422
222,0.3849437478026486,0.02845408586177775,0.812811323544491,0.020755195290122853,1.0379475217365655,0.023707324319552886,0.7460837880571001,0.009297315638142784
223,0.38244374780264856,0.028032943584218446,0.8134368141157571,0.021277138508542928,1.0381166395921175,0.024049426156176168,0.7450199919803977,0.009297237840361827
224,0.3849437478026485,0.02845408586177775,0.8153127906806412,0.021825504517721778,1.0382888965873658,0.02453878724373039,0.7438602661706233,0.009433682174198998
225,0.3836937478026485,0.02845099671562839,0.8165618156416397,0.020783758245206473,1.038276998385791,0.024808401989918873,0.7427107126631552,0.009425174216334443
226,0.3836936501425837,0.025592293209698625,0.816873828122139,0.019260007457301175,1.0380936551363715,0.024843079605681165,0.7415801829940738,0.009374993170466252
227,0.3824436501425837,0.02700015052600188,0.8162478500313721,0.020626341666334272,1.0381056173856986,0.025148426789861785,0.7404863651705249,0.0091740732605452
228,0.3824436501425837,0.02700015052600188,0.8165603500313722,0.020477893802204078,1.0383577311650758,0.02520585332880754,0.7395662138436004,0.009182525855620648
229,0.3811858861674284,0.02913435910434041,0.8190618171675224,0.01925316010016162,1.0384950113422926,0.0252464848429646,0.7385589840901584,0.009072682085732964
230,0.3811858861674284,0.02913435910434041,0.8190618171675222,0.01880410407577174,1.0387312487658802,0.02531858995823952,0.7375790235446867,0.009088242180513703
231,0.3849358861674284,0.030647278796020725,0.8203127952582893,0.01884191490657592,1.0388430894372198,0.025410035610628462,0.7368081470690153,0.008990912390168967
232,0.3811858861674284,0.03231289805047921,0.8196877952582892,0.018101780815370744,1.0391855572766846,0.025685114360173684,0.7360727505883644,0.008782363609814242
233,0.3824358861674284,0.033619358056742384,0.8184373062129058,0.018731959907840316,1.039321020252449,0.025961936525364597,0.7352010592694329,0.008762622746939069
234,0.38243588616742835,0.03152050897665596,0.8209368186934052,0.019227725022245686,1.0390077861204452,0.025910167974422523,0.7341684701327604,0.008739053239684002
235,0.3861781221922731,0.032606689143258274,0.8218748077387884,0.020102464055101545,1.0391836571842252,0.026055966805384596,0.7332764869931333,0.008737972080076678
236,0.38367812219227315,0.033834570938417165,0.8231252967841718,0.01917585018162299,1.0393187098681238,0.025913061261173122,0.7322439769688917,0.008726886933739781
237,0.3836858861674284,0.03279899528757299,0.823124809264671,0.018796990251257948,1.0394281620413686,0.026632554891994967,0.7309409229845109,0.008545882040184492
238,0.38118588616742843,0.030445621695420564,0.8237498107905538,0.018000797527611273,1.0396699278578438,0.02662308331563973,0.7299584261872928,0.008393047822731477
239,0.38243588616742846,0.0318288192703947,0.8253137764008214,0.01903464130696058,1.0399221841590098,0.026646658372833882,0.7289848930158976,0.008551412242921481
240,0.38118588616742843,0.03200925070070624,0.8250007873554379,0.01975249096546381,1.0402177622228526,0.026867136835907666,0.7280930154050471,0.0085288271247557
241,0.38492812219227307,0.030176610292342823,0.8268748123164362,0.019839574592580744,1.0403069787502122,0.0269781457524849,0.7269169930094618,0.008706687147436044
242,0.38492035821711784,0.03427428552778802,0.827812313842319,0.019591886107871843,1.0402744314641053,0.027085668413628118,0.7259647266452779,0.008495365609642579
243,0.3836703582171178,0.03251600018250758,0.8274988357515521,0.020163766238942706,1.0403468091157992,0.027045158025700372,0.7250327493706525,0.008343157871558444
244,0.3824281221922731,0.03434690411722194,0.8281238372774347,0.019932204596397874,1.0405250561290285,0.027246463755442676,0.7240124010293708,0.008124912667651555
245,0.3799281221922731,0.03434036380324682,0.8290618278487007,0.018647100748733728,1.040636148846043,0.02738682446214831,0.7230360958119345,0.008037480658163948
246,0.38367035821711787,0.033984504084491704,0.8287473731930497,0.02024282925866607,1.040880968325912,0.027591497391893517,0.7220241695092977,0.008270148916617972
247,0.3799281221922731,0.03518315415279511,0.8296853622384331,0.020428578037845615,1.0408432917297326,0.02740554343193747,0.7212370249229174,0.008232490341855182
248,0.38242812219227307,0.03168483189852264,0.8309353652901983,0.01901672682766888,1.0409275083626028,0.02740406556540126,0.7202975230234583,0.008453342938793905
249,0.38367035821711787,0.033984504084491704,0.8328103668160811,0.020157055837285845,1.0410497442891555,0.027570564745609732,0.7190188047277085,0.008377008293417889
250,0.38242035821711784,0.03334259868842449,0.8337464027316962,0.019827340779901764,1.0412180937976614,0.02767722130228611,0.7181471199637043,0.008506695691143429
251,0.38242035821711784,0.03334259868842449,0.8340584152121954,0.019857807574086027,1.0414820712303459,0.027972558940032265,0.7173071012952013,0.008749213954456464
252,0.38117035821711787,0.03494073563515541,0.8331209136863127,0.019796805901020495,1.0414969860733465,0.02796480543371935,0.7163297402779211,0.008717160789041379
253,0.3836703582171178,0.03190968141283822,0.8334353683419635,0.018829118303486363,1.0415462484085203,0.02801991593687759,0.7152849315687287,0.008805408845922428
254,0.38492035821711784,0.03098197699373523,0.8346839042575788,0.01966611432743019,1.0417844980183364,0.028180717209362872,0.7142276299402714,0.009159273371606875
255,0.3811781221922731,0.030932651911669187,0.8371853729196117,0.017992883381552475,1.0418665755731487,0.028540941006593386,0.7131809619993843,0.00897973804434467
256,0.3836703582171178,0.03190968141283822,0.8387478744454944,0.018328734797019693,1.0418684640440445,0.02838201794568187,0.7121027378240455,0.009362127514133097
257,0.3799359838274933,0.033291621525570754,0.8393743400557618,0.017386180076392855,1.0420113989098827,0.028536664817134058,0.7110647252943927,0.009014904986953608
258,0.38117035821711787,0.034377209117754444,0.8406243415816445,0.017857146272732792,1.0418621753121304,0.028576117602218253,0.710124765616842,0.008983433796376122
259,0.3799281221922731,0.03198453667226312,0.8403108650167603,0.01736420820840726,1.0422686437855178,0.028551328707615217,0.7092370273815405,0.009254003548891856
260,0.3799281221922731,0.03198453667226312,0.8409348899777587,0.016878103005792195,1.0421244538745826,0.028909914983944393,0.7083618093983336,0.009359897142389205
261,0.3824281221922731,0.030104357200206707,0.8412478790231421,0.016475822826563194,1.0422509284853372,0.029050510506767987,0.7075998707375961,0.0093826591828294
262,0.38493598382749317,0.03029399306724323,0.8406233650167604,0.017102157785220413,1.0422251237672817,0.02921637875367217,0.706616150226852,0.009525968495636462
263,0.3824281221922731,0.029448426484918293,0.8428128211982939,0.016844917931177684,1.0425443598131587,0.029413562398832874,0.7055982639407825,0.009566298945037561
264,0.38368598382749325,0.031242914643469125,0.8440637992890607,0.016568542018643034,1.0427376274346913,0.029525417907570475,0.7046222744906682,0.009578277031923245
265,0.3811781221922731,0.030932651911669187,0.8434378196724113,0.01802798044339384,1.0428827092518016,0.029553413023956074,0.7035513298672448,0.009539360872548292
266,0.3836860814875582,0.035869571601496376,0.8446883102436773,0.017373408447492102,1.0430451107241374,0.0297014952194804,0.7023797573334648,0.009935565499494174
267,0.3861704558771827,0.037715952255087046,0.8440637992890607,0.017004852899203216,1.0431710022335385,0.02989839869030432,0.7013298979972109,0.010008005042471955
268,0.38367045587718274,0.03827485667824764,0.8453137992890607,0.01755573782542976,1.0435210046507355,0.030211061725412287,0.7002033496467113,0.009973653592972967
269,0.38367045587718274,0.03827485667824764,0.8459388008149433,0.01761150550360954,1.04371471141638,0.030367114952118354,0.6989687374813315,0.009897427679187738
270,0.3849204558771827,0.03698049457652239,0.8462513008149435,0.01740229556960789,1.0434680068332978,0.03067476363031361,0.6980262234235524,0.00961331586576401
271,0.3849126919020274,0.04086850166768365,0.8471858741720562,0.015147459705515382,1.0437557401125703,0.03101185278266002,0.6970996864087772,0.009582591872785802
272,0.38367045587718274,0.03827485667824764,0.8481238647433221,0.014009279413466576,1.0438437532585192,0.03124696897003913,0.6958590508185208,0.00960964912854662
273,0.382428219852338,0.03625174316268879,0.8478123397823237,0.0149311086110933,1.0441625921806232,0.03135301530700281,0.6947368561195532,0.009465838054841826
274,0.38242831751240286,0.04102496215891472,0.8484363632174394,0.015833921682674158,1.0441708811508303,0.031429873025840334,0.6938717197756741,0.00950694813644746
275,0.38242831751240286,0.04102496215891472,0.8490608756979388,0.015474177726475384,1.044058451566047,0.0313341168654899,0.6927699694209679,0.009607911381745438
276,0.38492831751240286,0.0381185884535074,0.8496863647433222,0.015099755810309558,1.043917194900761,0.03152502069640999,0.6916559942341268,0.009344652568507722
277,0.38492831751240286,0.0381185884535074,0.8496863647433222,0.015459267565314233,1.0440990389726117,0.031844035210838166,0.6905380376488994,0.009413512366333077
278,0.38243608148755814,0.035262695182352324,0.8499978881784379,0.016076693729051423,1.0442137213832852,0.031989202666649987,0.6896574583705728,0.009487922012300773
279,0.38118608148755817,0.03677815827596744,0.8512469131394363,0.016367835881459045,1.0443021442922378,0.03186824330285215,0.688517485782014,0.00959352544153088
280,0.37994384546271337,0.03455285567964044,0.8524969131394364,0.01738791321598538,1.0442927947020562,0.03176179024496514,0.6875993393802184,0.00977520845274761
281,0.37743598382749327,0.0361545393100739,0.8524974037107024,0.015168211826316436,1.0444748572515175,0.03191888026588874,0.686437872023177,0.00960104932191242
282,0.37743598382749327,0.03392492760086128,0.8543724037107024,0.016983416307948383,1.044597141399226,0.031975724107625336,0.6854198093680504,0.009433016970106532
283,0.3761937478026486,0.03161978392418832,0.8549974067624678,0.01363307700565772,1.0447149232456083,0.03201823982186018,0.6845238100644557,0.009301426417662727
284,0.3736859838274933,0.03471293794979659,0.8549974067624676,0.014288853541036577,1.0446202320060416,0.03238361261917047,0.6835893163721449,0.00919314312771777
285,0.3736859838274933,0.03471293794979659,0.8556233833273519,0.014992157983503214,1.0449338043894825,0.03237086572131063,0.6824978713751116,0.009249554325667443
286,0.374928219852338,0.03719079865457168,0.8559358848532345,0.014058939853428737,1.0451966200339855,0.03246071601651903,0.6816254188257792,0.009231305231429234
287,0.37243598382749327,0.03667987200860092,0.8562474067624677,0.014817567234856121,1.0452972779470362,0.03267946662273536,0.6807007752251961,0.008975038569070124
288,0.3761625942419626,0.04154195428427964,0.8578099067624677,0.01600598395424635,1.0454663036528575,0.03233430330075861,0.6797053673968554,0.008892746339547323
289,0.374928219852338,0.03923525843632091,0.8581224082883503,0.01531955843642977,1.0456037228573545,0.03232052563745792,0.6788591801517836,0.009039470442514847
290,0.3736781221922731,0.03732266396432083,0.8587478973337337,0.01621115826418719,1.04550619019645,0.032250764266069404,0.6780841780408228,0.008841629098820624
291,0.3736859838274933,0.036894959833376005,0.8599969222947321,0.01588092321905275,1.0454717018075264,0.032327825454866885,0.6770392441148727,0.008730086876824862
292,0.37492821985233793,0.03873426137884767,0.8618719238206147,0.015919006414319186,1.045439987324134,0.0321403750389346,0.6759839764383369,0.008631329492770066
293,0.37367821985233796,0.04006978215068614,0.8612469238206147,0.015601288186039185,1.0455552824461884,0.03192366049710866,0.6750095375094121,0.008929594565423832
294,0.374928219852338,0.03873426137884767,0.8628108909567649,0.014777784602928012,1.0458191245428714,0.031931207569494344,0.6742556485241398,0.00908137859269085
295,0.3749359838274932,0.0351630219356288,0.862498390956765,0.015408589470016705,1.0460595961099624,0.0320917224949294,0.6734577626190341,0.009126841963792659
296,0.3736781221922731,0.036795634868739685,0.8637479034372643,0.014907540674258894,1.0459724449355874,0.03210400833412655,0.6725173941074819,0.008960969310522683
297,0.3749359838274932,0.03679165138513779,0.8634354034372642,0.01602051681875604,1.046287658820654,0.03219095209580516,0.6716635688121648,0.008985293931382329
298,0.37618598382749324,0.035276772275600776,0.8628113800021483,0.015098049957360393,1.046567031079523,0.03237444676142966,0.6707678334013105,0.008966708575691667
299,0.37618598382749324,0.035276772275600776,0.86312192687238,0.015171779366139485,1.0470007188780726,0.032630910506751626,0.669811507877905,0.009215546581524625
300,0.3786859838274932,0.03245680996744387,0.865622417443646,0.01607922991439948,1.0471074110671004,0.03261451886096743,0.6689979088095802,0.00932597836478978
301,0.3749358861674284,0.03168689163971014,0.8656229064890294,0.015174597812002621,1.047097946864377,0.03246274503489462,0.6680585221068084,0.00914744035702611
302,0.3786859838274933,0.034498742922935074,0.8662483940085302,0.015861105220084132,1.0470418499839238,0.03265451242274743,0.6671190033162822,0.009316025889484512
303,0.37618588616742843,0.03301813073923958,0.866560895534413,0.014535478325355622,1.0470030599619915,0.0323931945618247,0.6660114419742309,0.009531711894472215
304,0.37869374780264853,0.03106454669950624,0.8668724204954115,0.013718483930333153,1.0471165488590155,0.032554063480287304,0.6648929567873165,0.009809239803441578
305,0.37867812219227315,0.03439392705101,0.8671849189695287,0.014731856789865055,1.0473139231858848,0.03270495489915337,0.6639657725991575,0.009863416840040457
306,0.377420260557053,0.032535070018552846,0.86843394545641,0.013995449162728074,1.047328457272538,0.03255391207576643,0.6630704263415115,0.009899471947803263
307,0.3786859838274933,0.032756308755150704,0.8687464469822924,0.013260016939496912,1.0473064258059623,0.032739808245074525,0.6622372852263947,0.009845704848972377
308,0.37995160943786865,0.029513758977549622,0.8699964485081753,0.013906455219113769,1.0470904527828775,0.032523761709833794,0.6613635858213666,0.009986489845257537
309,0.3774515117778038,0.02859336134322057,0.87031041259256,0.01360372899581408,1.0471164220956677,0.03257549838447263,0.6603028762078762,0.00983862710865795
310,0.3799359838274932,0.03239966533471983,0.870936390683327,0.013345706703607936,1.0472589816767408,0.03252851198424803,0.6594270445570406,0.009784175942465018
311,0.37743598382749327,0.033344238073821364,0.8731238937350921,0.013336133130850735,1.047228396570818,0.03253869630752664,0.658417017914512,0.009618572643625502
312,0.37745160943786865,0.031182078634554966,0.8728113937350921,0.01306795716588156,1.04734053679039,0.03268376139656285,0.6574551696932145,0.009662085125784049
313,0.3787016094378687,0.030551771609486578,0.873436881254593,0.013583884419434613,1.047392628212985,0.03242701206431328,0.6565798011655624,0.009973346580768419
314,0.37994384546271337,0.03160043252264216,0.8734368827804756,0.011752886680777532,1.0472908430361163,0.03251293332133792,0.6554427231843328,0.009980267079002082
315,0.38118598382749325,0.030089983621479927,0.8731243797287103,0.012181686605492395,1.047126524710742,0.0325953217901108,0.6544257485733347,0.009786971759680872
316,0.38119374780264853,0.026819095582797922,0.8731243797287103,0.013956367983986126,1.047151419291081,0.03279540143329468,0.6534981596436518,0.009870529238164723
317,0.38119374780264853,0.029257180962615835,0.8749988922092096,0.014418585604355515,1.0471841242839441,0.03296638820999248,0.6527131700961977,0.009811850269251335
318,0.37995160943786865,0.030808878087085385,0.8746859046897087,0.012686388783993703,1.0474563060508573,0.033241367989245464,0.6517889351455785,0.009734951436473509
319,0.37745160943786865,0.03359422611062161,0.8768734062155914,0.013703873872059819,1.047529562308942,0.03322837229564568,0.6508066045353927,0.009546515091075087
320,0.37869374780264853,0.03074857414004434,0.8765609077414739,0.012762448624787462,1.0474225328046471,0.03318899519384305,0.6499344772769606,0.009438030948187385
321,0.3799437478026485,0.028715097941022723,0.8762474327024725,0.012793827027647397,1.0475187094955927,0.03336861529574859,0.6488131916789218,0.009477057366908667
322,0.3812016094378687,0.028711290279114083,0.8774984092673564,0.015028627582201767,1.0473813443496325,0.03353268655142147,0.6478837880679181,0.009324491001935886
323,0.3836938454627134,0.029099313297827542,0.8778109107932393,0.014355244854303752,1.0477508036813021,0.03340417955656806,0.6469767165419857,0.009103132405824034
324,0.37994384546271337,0.03369430345945825,0.8771854217478557,0.014155575493858959,1.0478868298590156,0.033499704180612586,0.6461749552991438,0.008944050492211125
325,0.37994384546271337,0.03369430345945825,0.8793734138450044,0.012392101572759502,1.0482278304473271,0.033570229786943885,0.6451047446932432,0.008976323691028396
326,0.37995160943786865,0.029513758977549622,0.8796873779293894,0.011482876017025006,1.048342060532279,0.033812271135271806,0.6440675570433727,0.009209002307431935
327,0.3812016094378687,0.027672087732795864,0.8812474403318855,0.011247420627841828,1.0482267976381983,0.03375116503621782,0.643250963988734,0.0092806087465418
328,0.3824516094378687,0.02600099825003285,0.8821849403318855,0.012413636075974867,1.048370804147422,0.03394518273516644,0.6425790220569666,0.009247249539446894
329,0.37995160943786865,0.027456774555378694,0.8824969512865023,0.012459577308880606,1.048580361766137,0.03371570080741133,0.6416905469924917,0.009117412539922997
330,0.3812016094378687,0.027672087732795864,0.8824969512865021,0.013403549127599482,1.0487053906270358,0.03387550312965882,0.6406499141075301,0.009139434048491825
331,0.3837017070979335,0.029890598815427914,0.8843719512865021,0.012242722892007877,1.0489024426175835,0.03423862809931134,0.6396469639798975,0.009140272168962349
332,0.3811938454627134,0.029559479334844194,0.8853114074680359,0.01244424574510494,1.0489982353933338,0.034598199242043354,0.6389233406863271,0.008955003541280832
333,0.3799359838274933,0.029562764819986747,0.8856234184226525,0.013522153389700756,1.0489017163447003,0.034683228126990394,0.6382469143810303,0.008781243783133849
334,0.38244384546271337,0.028348294507361496,0.8846864074680358,0.012629181167374567,1.049058097560948,0.034487234307485355,0.6371799580334173,0.008809351215778187
335,0.3811938454627134,0.02855116580013995,0.8859364089939185,0.011335132437797475,1.049368522862086,0.034361412238132036,0.6363381220379221,0.008797304285168984
336,0.37994384546271337,0.030015514082188582,0.885937874604186,0.010875681720223436,1.049194475633789,0.03451250342022507,0.6353227422755683,0.008948448294192904
337,0.3799359838274933,0.02855456730195445,0.8868748870846852,0.01151457272116724,1.049168154109106,0.034536080369291886,0.6346143044836492,0.008961250212338727
338,0.38118598382749325,0.027725229743699682,0.8878128761300687,0.013039916750916652,1.0493813528431355,0.03477153701306429,0.6337593982869231,0.008886141368110693
339,0.3824359838274932,0.029237406090144413,0.8884364120456837,0.01244355976055771,1.0496941232617507,0.03449900562314852,0.6327790034957922,0.008505200638885149
340,0.37869374780264853,0.028438636775446956,0.8890609260520655,0.011012586689520435,1.0498219890911575,0.03469066756863866,0.6318962459195892,0.008651980463138094
341,0.37744374780264855,0.031374536228111496,0.8896864150974488,0.011366346008284175,1.0500201566678338,0.03471381945267558,0.631047778395682,0.008829564654380985
342,0.3811938454627134,0.03299403837888113,0.8909359275779482,0.011468480807884113,1.050343581917463,0.034585937487030115,0.630075939621077,0.00866938769262524
343,0.3824360814875581,0.03413696927853282,0.8918734291038308,0.01103412112611714,1.0504395469796983,0.034819540317455495,0.6293051941508538,0.008486617953613954
344,0.3824204558771827,0.036118690844998705,0.8921854400584474,0.010794606929115484,1.0504997310616309,0.0347158806675829,0.6283005609170226,0.008443860827347221
345,0.379928219852338,0.03515131941208844,0.8924974510130641,0.01093620669722894,1.0506990130682816,0.034585355875866176,0.6273037177831137,0.00852090707442455
346,0.3786859838274933,0.032756308755150704,0.8928094634935633,0.011008800956451787,1.0507097390026539,0.03457514467038366,0.6266840883902005,0.008552374350680465
347,0.37744374780264855,0.030426432152473627,0.8931224525389465,0.009768047925045984,1.050692316555928,0.03444644268029391,0.6257803901862117,0.008442197364822424
348,0.37994384546271337,0.03511356341384423,0.8928099525389467,0.009578656517855057,1.0506931142187232,0.0347410548229925,0.6249568416839335,0.008507914737463623
349,0.37994384546271337,0.03511356341384423,0.8937469650194458,0.010106142727452284,1.0506056614115173,0.03456783633909608,0.6240518611153789,0.008493080342150542
350,0.37993608148755814,0.03688150865705918,0.8949974525389466,0.010480028547894468,1.0508447546198278,0.03467709002916863,0.6232694688979821,0.00850355616248444
351,0.3786860814875581,0.03666634608833214,0.8953094650194459,0.010520974198971616,1.0508128494313476,0.034582881479187304,0.6223359364553226,0.008563255481152438
352,0.3786860814875581,0.03666634608833214,0.8956219650194457,0.011052957909491184,1.0513155571338921,0.03473213911229164,0.6215269891855278,0.008768034923355428
353,0.3761938454627134,0.03620166966910503,0.8962474540648291,0.010664206372973535,1.051450053096532,0.03490184338550149,0.6206812267608364,0.008917257434545927
354,0.37494384546271337,0.0360911748756116,0.8959344650194458,0.010953217974757103,1.0513495393253423,0.03495485314237713,0.6199406243712493,0.008821826757544803
355,0.37618608148755805,0.03842959724960163,0.8968724525389467,0.011775038570568247,1.051285086370567,0.035146166261184095,0.6190797598187331,0.008915485656459176
356,0.37618608148755805,0.03842959724960163,0.8984339774999451,0.01209299340670263,1.0514727053985795,0.0356001331794912,0.6181415607432034,0.00891108265231703
357,0.3774360814875581,0.03666362216309198,0.9003089774999452,0.012894825803536923,1.051658170110208,0.03541123594249458,0.6173585963105901,0.008796237724176667
358,0.3737016094378687,0.033819275072827754,0.9009339790258277,0.012273120848698436,1.0517903278233556,0.03548111718468928,0.6165815256006926,0.008837047372590265
359,0.37494384546271337,0.0360911748756116,0.9012474571165946,0.010361933109806673,1.0515904691730833,0.035625605135947654,0.6157282098923126,0.00869553850465031
360,0.374928219852338,0.03822669884471965,0.9006224555907119,0.011002611147282855,1.051558568477351,0.0357451824928906,0.614767462684331,0.008811460435441888
361,0.374928219852338,0.03822669884471965,0.9015594695970937,0.010577705964615656,1.0518473424784789,0.03594687117464488,0.6137249606254392,0.00875037456692273
362,0.3736937478026485,0.03161422400089729,0.9018714805517103,0.011113532810812426,1.052062734314863,0.0357753491226344,0.6129395914297208,0.008488830549258478
363,0.37494374780264855,0.0341702165239794,0.9034334945580923,0.011496004817890473,1.0521885643665139,0.03583197358311399,0.611894293591383,0.008358490075334912
364,0.37245151177780383,0.031508022155104065,0.9037459945580922,0.011717005127141113,1.0522487124294004,0.03584897240810601,0.6111456168968475,0.008221152508967804
365,0.3761937478026486,0.03485189356996772,0.9040584945580923,0.011664931859035521,1.052443908484324,0.036055323450965945,0.6103149642864127,0.008289023796895188
366,0.37495151177780384,0.03284807470028122,0.9046839836034757,0.012090716045524771,1.0524377044185258,0.03588047058580105,0.6097184346369424,0.008251623656208615
367,0.37495151177780384,0.03284807470028122,0.9046839836034757,0.012777920732400494,1.0525295249767825,0.03602242310775954,0.6091120882742426,0.008463321772130807
368,0.3761937478026486,0.03485189356996772,0.9049964836034757,0.01170088962123371,1.0524420095433857,0.03623518597741762,0.6082259247822461,0.008475654076868797
369,0.3786859838274933,0.0350603160747698,0.9062464836034756,0.01296810728932458,1.0524294622961126,0.03607999807663616,0.6073129239553198,0.008443119402967497
370,0.3799359838274933,0.033291621525570754,0.906871972648859,0.012216146526968388,1.0525797792571931,0.036054958277997394,0.606671161093413,0.008434205376090523
371,0.381178219852338,0.035596201614387306,0.906246482077593,0.01277953449198454,1.052648706563446,0.03612574263193891,0.605815912306644,0.008418213542912766
372,0.3799281221922731,0.032589462808388606,0.9059349601683598,0.010361451887505271,1.0528238432013042,0.036115339343731304,0.6050045679789888,0.008600929513032407
373,0.3811781221922731,0.031865697925645545,0.9068714836034756,0.01176401907457666,1.053015873153853,0.03609805129622764,0.6042097744125524,0.008591119128002983
374,0.37993588616742835,0.030570378222944467,0.907809472648859,0.011984410579899138,1.0531344916141008,0.036230290872888406,0.603237182301718,0.008595615670552694
